rebalance_date,symbol,cap_bucket,sector,reason
2019-06-01,JYOTHYLAB,small,Fast Moving Consumer Goods,ranked
2019-06-01,JYOTISTRUC,small,Capital Goods,ranked
2019-06-01,KABRAEXTRU,small,Capital Goods,ranked
2019-06-01,KAJARIACER,small,Consumer Durables,ranked
2019-06-01,KAKATCEM,small,Construction Materials,ranked
2019-06-01,KALYANI,small,Capital Goods,no_fetch
2019-06-01,KALYANIFRG,small,Capital Goods,ranked
2019-06-01,KAMATHOTEL,small,Consumer Services,ranked
2019-06-01,KAMDHENU,small,Capital Goods,ranked
2019-06-01,KANANIIND,small,Consumer Durables,ranked
2019-06-01,KANORICHEM,small,Capital Goods,ranked
2019-06-01,KANSAINER,small,Consumer Durables,ranked
2019-06-01,KAUSHALYA,small,Consumer Services,ranked
2019-06-01,KAVDEFENCE,small,Capital Goods,no_shares
2019-06-01,KAYA,small,Consumer Services,ranked
2019-06-01,KCP,small,Construction Materials,ranked
2019-06-01,KCPSUGIND,small,Fast Moving Consumer Goods,ranked
2019-06-01,KDDL,small,Consumer Durables,ranked
2019-06-01,KEC,small,Construction,ranked
2019-06-01,KEEPLEARN,small,Consumer Services,no_price
2019-06-01,KEI,mid,Capital Goods,ranked
2019-06-01,KELLTONTEC,small,Information Technology,ranked
2019-06-01,KERNEX,small,Services,ranked
2019-06-01,KESORAMIND,small,Construction Materials,ranked
2019-06-01,KHADIM,small,Consumer Durables,ranked
2019-06-01,KILITCH,small,Healthcare,ranked
2019-06-01,KINGFA,small,Capital Goods,ranked
2019-06-01,KIOCL,small,Metals & Mining,ranked
2019-06-01,KIRIINDUS,small,Chemicals,ranked
2019-06-01,KIRLOSBROS,small,Capital Goods,ranked
2019-06-01,KIRLOSENG,small,Capital Goods,ranked
2019-06-01,KIRLOSIND,small,Capital Goods,ranked
2019-06-01,KITEX,small,Textiles,ranked
2019-06-01,KKCL,small,Textiles,ranked
2019-06-01,KMSUGAR,small,Fast Moving Consumer Goods,ranked
2019-06-01,KNRCON,small,Construction,ranked
2019-06-01,KOHINOOR,small,Fast Moving Consumer Goods,ranked
2019-06-01,KOKUYOCMLN,small,Fast Moving Consumer Goods,ranked
2019-06-01,KOLTEPATIL,small,Realty,ranked
2019-06-01,KOPRAN,small,Healthcare,ranked
2019-06-01,KOTARISUG,small,Fast Moving Consumer Goods,ranked
2019-06-01,KOTHARIPET,small,Chemicals,ranked
2019-06-01,KOTHARIPRO,small,Services,ranked
2019-06-01,KPIL,small,Construction,no_shares
2019-06-01,KPRMILL,mid,Textiles,ranked
2019-06-01,KRBL,small,Fast Moving Consumer Goods,ranked
2019-06-01,KREBSBIO,small,Healthcare,ranked
2019-06-01,KRIDHANINF,small,Construction,no_shares
2019-06-01,KSB,small,Capital Goods,ranked
2019-06-01,KSCL,small,Fast Moving Consumer Goods,ranked
2019-06-01,KSL,small,Capital Goods,ranked
2019-06-01,LAKPRE,small,Automobile and Auto Components,ranked
2019-06-01,LALPATHLAB,small,Healthcare,ranked
2019-06-01,LAMBODHARA,small,Textiles,ranked
2019-06-01,LANDSMILL,small,Services,no_fetch
2019-06-01,LAOPALA,small,Consumer Durables,ranked
2019-06-01,LASA,small,Healthcare,ranked
2019-06-01,LAURUSLABS,mid,Healthcare,ranked
2019-06-01,LCCINFOTEC,small,Consumer Services,ranked
2019-06-01,LEMONTREE,small,Consumer Services,ranked
2019-06-01,LGBBROSLTD,small,Automobile and Auto Components,ranked
2019-06-01,LIBERTSHOE,small,Consumer Durables,ranked
2019-06-01,LINCOLN,small,Healthcare,no_shares
2019-06-01,LINDEINDIA,mid,Chemicals,ranked
2019-06-01,LMW,small,Capital Goods,no_shares
2019-06-01,LOKESHMACH,small,Capital Goods,ranked
2019-06-01,LOTUSEYE,small,Healthcare,no_shares
2019-06-01,LOVABLE,small,Textiles,ranked
2019-06-01,LPDC,small,Realty,ranked
2019-06-01,LT,large,Construction,ranked
2019-06-01,LTFOODS,small,Fast Moving Consumer Goods,no_shares
2019-06-01,LTM,large,Information Technology,no_shares
2019-06-01,LTTS,mid,Information Technology,ranked
2019-06-01,LUMAXIND,small,Automobile and Auto Components,ranked
2019-06-01,LUMAXTECH,small,Automobile and Auto Components,ranked
2019-06-01,LUPIN,mid,Healthcare,ranked
2019-06-01,LUXIND,small,Textiles,ranked
2019-06-01,LYKALABS,small,Healthcare,ranked
2019-06-01,M&M,large,Automobile and Auto Components,ranked
2019-06-01,MAANALU,small,Metals & Mining,ranked
2019-06-01,MADHAV,small,Consumer Durables,ranked
2019-06-01,MADHUCON,small,Construction,ranked
2019-06-01,MADRASFERT,small,Chemicals,ranked
2019-06-01,MAGADSUGAR,small,Fast Moving Consumer Goods,no_shares
2019-06-01,MAHASTEEL,small,Capital Goods,ranked
2019-06-01,MAHLIFE,small,Realty,ranked
2019-06-01,MAHLOG,small,Services,ranked
2019-06-01,MAHSEAMLES,small,Capital Goods,ranked
2019-06-01,MAITHANALL,small,Metals & Mining,ranked
2019-06-01,MALUPAPER,small,Forest Materials,ranked
2019-06-01,MANAKALUCO,small,Metals & Mining,no_shares
2019-06-01,MANAKCOAT,small,Capital Goods,no_shares
2019-06-01,MANAKSIA,small,Capital Goods,ranked
2019-06-01,MANAKSTEEL,small,Metals & Mining,no_shares
2019-06-01,MANALIPETC,small,Chemicals,ranked
2019-06-01,MANGLMCEM,small,Construction Materials,ranked
2019-06-01,MANINDS,small,Capital Goods,ranked
2019-06-01,MANINFRA,small,Realty,ranked
2019-06-01,MANUGRAPH,small,Capital Goods,ranked
2019-06-01,MARALOVER,small,Textiles,ranked
2019-06-01,MARATHON,small,Realty,ranked
2019-06-01,MARICO,mid,Fast Moving Consumer Goods,ranked
2019-06-01,MARKSANS,small,Healthcare,ranked
2019-06-01,MARUTI,large,Automobile and Auto Components,ranked
2019-06-01,MASTEK,small,Information Technology,ranked
2019-06-01,MATRIMONY,small,Consumer Services,ranked
2019-06-01,MAWANASUG,small,Fast Moving Consumer Goods,ranked
2019-06-01,MAYURUNIQ,small,Consumer Durables,ranked
2019-06-01,MAZDA,small,Capital Goods,no_shares
2019-06-01,MBLINFRA,small,Construction,ranked
2019-06-01,MCLEODRUSS,small,Fast Moving Consumer Goods,ranked
2019-06-01,MEP,small,Services,ranked
2019-06-01,MHRIL,small,Consumer Services,ranked
2019-06-01,MIDHANI,small,Capital Goods,ranked
2019-06-01,MINDACORP,small,Automobile and Auto Components,ranked
2019-06-01,MINDTECK,small,Information Technology,ranked
2019-06-01,MIRZAINT,small,Consumer Durables,ranked
2019-06-01,MMFL,small,Automobile and Auto Components,ranked
2019-06-01,MMTC,small,Services,ranked
2019-06-01,MODIRUBBER,small,Automobile and Auto Components,ranked
2019-06-01,MODTHREAD,small,Textiles,no_price
2019-06-01,MOHITIND,small,Textiles,ranked
2019-06-01,MOIL,small,Metals & Mining,ranked
2019-06-01,MOLDTECH,small,Construction,no_shares
2019-06-01,MOLDTKPAC,small,Capital Goods,ranked
2019-06-01,MORARJEE,small,Textiles,ranked
2019-06-01,MOREPENLAB,small,Healthcare,ranked
2019-06-01,MOTHERSON,large,Automobile and Auto Components,no_shares
2019-06-01,MPHASIS,mid,Information Technology,ranked
2019-06-01,MPSLTD,small,"Media, Entertainment & Publication",ranked
2019-06-01,MRF,mid,Automobile and Auto Components,ranked
2019-06-01,MRPL,small,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,MSTCLTD,small,Services,ranked
2019-06-01,MTNL,small,Telecommunication,ranked
2019-06-01,MUKANDLTD,small,Capital Goods,ranked
2019-06-01,MUKTAARTS,small,"Media, Entertainment & Publication",ranked
2019-06-01,MUNJALAU,small,Automobile and Auto Components,ranked
2019-06-01,MUNJALSHOW,small,Automobile and Auto Components,ranked
2019-06-01,NACLIND,small,Chemicals,ranked
2019-06-01,NAGAFERT,small,Chemicals,no_shares
2019-06-01,NAGREEKEXP,small,Textiles,ranked
2019-06-01,NAHARINDUS,small,Textiles,ranked
2019-06-01,NAHARPOLY,small,Capital Goods,ranked
2019-06-01,NAHARSPING,small,Textiles,ranked
2019-06-01,NATCOPHARM,small,Healthcare,ranked
2019-06-01,NATIONALUM,mid,Metals & Mining,ranked
2019-06-01,NAUKRI,mid,Consumer Services,ranked
2019-06-01,NAVINFLUOR,small,Chemicals,ranked
2019-06-01,NAVKARCORP,small,Services,ranked
2019-06-01,NAVNETEDUL,small,Fast Moving Consumer Goods,ranked
2019-06-01,NBCC,small,Construction,ranked
2019-06-01,NCC,small,Construction,ranked
2019-06-01,NCLIND,small,Construction Materials,ranked
2019-06-01,NDL,small,Textiles,ranked
2019-06-01,NDTV,small,"Media, Entertainment & Publication",ranked
2019-06-01,NECCLTD,small,Services,ranked
2019-06-01,NECLIFE,small,Healthcare,ranked
2019-06-01,NELCAST,small,Capital Goods,ranked
2019-06-01,NELCO,small,Information Technology,ranked
2019-06-01,NESCO,small,Services,ranked
2019-06-01,NETWORK18,small,"Media, Entertainment & Publication",ranked
2019-06-01,NEUEON,small,Capital Goods,no_shares
2019-06-01,NEULANDLAB,small,Healthcare,ranked
2019-06-01,NEWGEN,small,Information Technology,ranked
2019-06-01,NEXTMEDIA,small,"Media, Entertainment & Publication",ranked
2019-06-01,NFL,small,Chemicals,ranked
2019-06-01,NH,mid,Healthcare,ranked
2019-06-01,NIBL,small,Capital Goods,ranked
2019-06-01,NIITLTD,small,Consumer Services,ranked
2019-06-01,NILAINFRA,small,Realty,no_shares
2019-06-01,NILASPACES,small,Realty,ranked
2019-06-01,NILKAMAL,small,Consumer Durables,ranked
2019-06-01,NIPPOBATRY,small,Fast Moving Consumer Goods,ranked
2019-06-01,NIRAJISPAT,small,Consumer Durables,no_price
2019-06-01,NITCO,small,Consumer Durables,ranked
2019-06-01,NITINSPIN,small,Textiles,ranked
2019-06-01,NKIND,small,Fast Moving Consumer Goods,ranked
2019-06-01,NMDC,mid,Metals & Mining,ranked
2019-06-01,NOCIL,small,Chemicals,ranked
2019-06-01,NOIDATOLL,small,Services,ranked
2019-06-01,NORBTEAEXP,small,Fast Moving Consumer Goods,ranked
2019-06-01,NRAIL,small,Forest Materials,no_shares
2019-06-01,NRBBEARING,small,Automobile and Auto Components,ranked
2019-06-01,NUCLEUS,small,Information Technology,ranked
2019-06-01,OBEROIRLTY,mid,Realty,ranked
2019-06-01,OIL,mid,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,OILCOUNTUB,small,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,OLECTRA,small,Automobile and Auto Components,ranked
2019-06-01,OMAXAUTO,small,Automobile and Auto Components,ranked
2019-06-01,OMAXE,small,Realty,ranked
2019-06-01,OMINFRAL,small,Construction,no_shares
2019-06-01,ONIDA,small,Consumer Durables,no_fetch
2019-06-01,ONMOBILE,small,"Media, Entertainment & Publication",ranked
2019-06-01,ONWARDTEC,small,Information Technology,ranked
2019-06-01,OPTIEMUS,small,Telecommunication,ranked
2019-06-01,ORBTEXP,small,Textiles,ranked
2019-06-01,ORICONENT,small,Capital Goods,no_shares
2019-06-01,ORIENTALTL,small,Consumer Durables,ranked
2019-06-01,ORIENTBELL,small,Consumer Durables,ranked
2019-06-01,ORIENTCEM,small,Construction Materials,ranked
2019-06-01,ORIENTCER,small,Capital Goods,no_shares
2019-06-01,ORIENTHOT,small,Consumer Services,ranked
2019-06-01,ORIENTLTD,small,Capital Goods,ranked
2019-06-01,ORIENTPPR,small,Forest Materials,ranked
2019-06-01,ORTEL,small,"Media, Entertainment & Publication",ranked
2019-06-01,OSWALAGRO,small,Services,ranked
2019-06-01,PAGEIND,mid,Textiles,ranked
2019-06-01,PALASHSECU,small,Fast Moving Consumer Goods,no_shares
2019-06-01,PALREDTEC,small,Information Technology,no_shares
2019-06-01,PANACEABIO,small,Healthcare,ranked
2019-06-01,PANAMAPET,small,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,PARACABLES,small,Capital Goods,ranked
2019-06-01,PARAGMILK,small,Fast Moving Consumer Goods,ranked
2019-06-01,PARSVNATH,small,Realty,ranked
2019-06-01,PATELENG,small,Construction,ranked
2019-06-01,PATINTLOG,small,Services,ranked
2019-06-01,PCBL,small,Chemicals,no_shares
2019-06-01,PCJEWELLER,small,Consumer Durables,ranked
2019-06-01,PDMJEPAPER,small,Forest Materials,ranked
2019-06-01,PDSL,small,Textiles,no_shares
2019-06-01,PEARLPOLY,small,Consumer Durables,ranked
2019-06-01,PENIND,small,Capital Goods,ranked
2019-06-01,PENINLAND,small,Realty,ranked
2019-06-01,PERSISTENT,mid,Information Technology,ranked
2019-06-01,PETRONET,mid,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,PFIZER,small,Healthcare,ranked
2019-06-01,PFOCUS,small,"Media, Entertainment & Publication",ranked
2019-06-01,PGEL,small,Consumer Durables,ranked
2019-06-01,PGHH,mid,Fast Moving Consumer Goods,ranked
2019-06-01,PGHL,small,Healthcare,no_shares
2019-06-01,PGIL,small,Textiles,ranked
2019-06-01,PHOENIXLTD,mid,Realty,ranked
2019-06-01,PIDILITIND,large,Chemicals,ranked
2019-06-01,PIIND,mid,Chemicals,ranked
2019-06-01,PILITA,small,Consumer Durables,ranked
2019-06-01,PIONEEREMB,small,Textiles,ranked
2019-06-01,PKTEA,small,Fast Moving Consumer Goods,ranked
2019-06-01,PLASTIBLEN,small,Chemicals,ranked
2019-06-01,PNC,small,"Media, Entertainment & Publication",ranked
2019-06-01,PNCINFRA,small,Construction,ranked
2019-06-01,PODDARMENT,small,Chemicals,no_shares
2019-06-01,POKARNA,small,Consumer Durables,ranked
2019-06-01,POLYMED,small,Healthcare,ranked
2019-06-01,POLYPLEX,small,Capital Goods,ranked
2019-06-01,PONNIERODE,small,Fast Moving Consumer Goods,ranked
2019-06-01,PPAP,small,Automobile and Auto Components,ranked
2019-06-01,PRAENG,small,Realty,ranked
2019-06-01,PRAJIND,small,Capital Goods,ranked
2019-06-01,PRAKASH,small,Metals & Mining,ranked
2019-06-01,PRAKASHSTL,small,Capital Goods,ranked
2019-06-01,PRAXIS,small,Consumer Services,ranked
2019-06-01,PRECAM,small,Automobile and Auto Components,ranked
2019-06-01,PRECOT,small,Textiles,ranked
2019-06-01,PRECWIRE,small,Capital Goods,ranked
2019-06-01,PREMEXPLN,small,Chemicals,no_shares
2019-06-01,PREMIER,small,Capital Goods,ranked
2019-06-01,PREMIERPOL,small,Capital Goods,ranked
2019-06-01,PRESTIGE,mid,Realty,ranked
2019-06-01,PRICOLLTD,small,Automobile and Auto Components,ranked
2019-06-01,PRIVISCL,small,Chemicals,no_shares
2019-06-01,PROZONER,small,Realty,no_shares
2019-06-01,PRSMJOHNSN,small,Construction Materials,ranked
2019-06-01,PRUDMOULI,small,Fast Moving Consumer Goods,no_price
2019-06-01,PSPPROJECT,small,Construction,ranked
2019-06-01,PTL,small,Services,ranked
2019-06-01,PUNJABCHEM,small,Chemicals,ranked
2019-06-01,PURVA,small,Realty,ranked
2019-06-01,PVP,small,Realty,ranked
2019-06-01,PVRINOX,small,"Media, Entertainment & Publication",no_shares
2019-06-01,QUESS,small,Services,ranked
2019-06-01,QUICKHEAL,small,Information Technology,ranked
2019-06-01,QUINTEGRA,small,Information Technology,ranked
2019-06-01,RADAAN,small,"Media, Entertainment & Publication",ranked
2019-06-01,RADICO,mid,Fast Moving Consumer Goods,ranked
2019-06-01,RADIOCITY,small,"Media, Entertainment & Publication",ranked
2019-06-01,RAIN,small,Chemicals,ranked
2019-06-01,RAJESHEXPO,small,Consumer Durables,ranked
2019-06-01,RAJSREESUG,small,Fast Moving Consumer Goods,ranked
2019-06-01,RAJTV,small,"Media, Entertainment & Publication",ranked
2019-06-01,RALLIS,small,Chemicals,ranked
2019-06-01,RAMANEWS,small,Forest Materials,ranked
2019-06-01,RAMASTEEL,small,Capital Goods,ranked
2019-06-01,RAMCOCEM,small,Construction Materials,ranked
2019-06-01,RAMCOIND,small,Construction Materials,ranked
2019-06-01,RAMCOSYS,small,Information Technology,ranked
2019-06-01,RAMKY,small,Construction,ranked
2019-06-01,RANASUG,small,Fast Moving Consumer Goods,ranked
2019-06-01,RATNAMANI,small,Capital Goods,ranked
2019-06-01,RAYMOND,small,Capital Goods,ranked
2019-06-01,RCF,small,Chemicals,ranked
2019-06-01,RCOM,small,Telecommunication,ranked
2019-06-01,REDINGTON,small,Services,ranked
2019-06-01,REGENCERAM,small,Consumer Durables,ranked
2019-06-01,RELAXO,small,Consumer Durables,ranked
2019-06-01,RELIANCE,large,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,RENUKA,small,Fast Moving Consumer Goods,ranked
2019-06-01,REPRO,small,"Media, Entertainment & Publication",ranked
2019-06-01,RESPONIND,small,Consumer Durables,ranked
2019-06-01,RGL,small,Consumer Durables,ranked
2019-06-01,RHIM,small,Capital Goods,no_shares
2019-06-01,RICOAUTO,small,Automobile and Auto Components,ranked
2019-06-01,RIIL,small,Services,ranked
2019-06-01,RITES,small,Construction,ranked
2019-06-01,RKDL,small,Fast Moving Consumer Goods,ranked
2019-06-01,RKFORGE,small,Automobile and Auto Components,ranked
2019-06-01,RML,small,Automobile and Auto Components,ranked
2019-06-01,ROHLTD,small,Consumer Services,ranked
2019-06-01,ROLLT,small,Capital Goods,ranked
2019-06-01,ROSSELLIND,small,Fast Moving Consumer Goods,ranked
2019-06-01,RPPINFRA,small,Construction,ranked
2019-06-01,RPSGVENT,small,Services,no_shares
2019-06-01,RSSOFTWARE,small,Information Technology,ranked
2019-06-01,RSWM,small,Textiles,ranked
2019-06-01,RSYSTEMS,small,Information Technology,no_shares
2019-06-01,RTNINDIA,small,Consumer Services,no_shares
2019-06-01,RUBYMILLS,small,Textiles,ranked
2019-06-01,RUCHINFRA,small,Services,ranked
2019-06-01,RUCHIRA,small,Forest Materials,ranked
2019-06-01,RUPA,small,Textiles,ranked
2019-06-01,SADBHAV,small,Construction,ranked
2019-06-01,SADBHIN,small,Construction,ranked
2019-06-01,SAGARDEEP,small,Capital Goods,ranked
2019-06-01,SAGCEM,small,Construction Materials,ranked
2019-06-01,SAIL,mid,Metals & Mining,ranked
2019-06-01,SAKHTISUG,small,Fast Moving Consumer Goods,ranked
2019-06-01,SAKSOFT,small,Information Technology,ranked
2019-06-01,SAKUMA,small,Services,ranked
2019-06-01,SALASAR,small,Capital Goods,ranked
2019-06-01,SALONA,small,Textiles,no_shares
2019-06-01,SALSTEEL,small,Metals & Mining,ranked
2019-06-01,SAMBHAAV,small,"Media, Entertainment & Publication",ranked
2019-06-01,SAMPANN,small,Capital Goods,no_shares
2019-06-01,SANDESH,small,"Media, Entertainment & Publication",ranked
2019-06-01,SANDHAR,small,Automobile and Auto Components,ranked
2019-06-01,SANGAMIND,small,Textiles,ranked
2019-06-01,SANOFI,small,Healthcare,ranked
2019-06-01,SANWARIA,small,Fast Moving Consumer Goods,ranked
2019-06-01,SARDAEN,small,Metals & Mining,ranked
2019-06-01,SAREGAMA,small,"Media, Entertainment & Publication",ranked
2019-06-01,SARLAPOLY,small,Textiles,ranked
2019-06-01,SASKEN,small,Information Technology,ranked
2019-06-01,SCHAND,small,"Media, Entertainment & Publication",ranked
2019-06-01,SCI,small,Services,ranked
2019-06-01,SDBL,small,Fast Moving Consumer Goods,ranked
2019-06-01,SEAMECLTD,small,Services,ranked
2019-06-01,SECURKLOUD,small,Information Technology,no_shares
2019-06-01,SEMAC,small,Construction,no_shares
2019-06-01,SEPC,small,Construction,no_shares
2019-06-01,SESHAPAPER,small,Forest Materials,ranked
2019-06-01,SFL,small,Consumer Durables,ranked
2019-06-01,SGL,small,Textiles,ranked
2019-06-01,SHAH,small,Capital Goods,no_shares
2019-06-01,SHAHALLOYS,small,Capital Goods,ranked
2019-06-01,SHAKTIPUMP,small,Capital Goods,ranked
2019-06-01,SHALBY,small,Healthcare,ranked
2019-06-01,SHALPAINTS,small,Consumer Durables,ranked
2019-06-01,SHANKARA,small,Consumer Services,ranked
2019-06-01,SHANTIGEAR,small,Capital Goods,ranked
2019-06-01,SHARDACROP,small,Chemicals,ranked
2019-06-01,SHARDAMOTR,small,Automobile and Auto Components,no_shares
2019-06-01,SHEKHAWATI,small,Textiles,no_shares
2019-06-01,SHEMAROO,small,"Media, Entertainment & Publication",ranked
2019-06-01,SHILPAMED,small,Healthcare,ranked
2019-06-01,SHIVAMAUTO,small,Automobile and Auto Components,ranked
2019-06-01,SHIVAMILLS,small,Textiles,ranked
2019-06-01,SHK,small,Chemicals,ranked
2019-06-01,SHOPERSTOP,small,Consumer Services,ranked
2019-06-01,SHREECEM,mid,Construction Materials,ranked
2019-06-01,SHREEPUSHK,small,Chemicals,ranked
2019-06-01,SHREERAMA,small,Capital Goods,ranked
2019-06-01,SHREYANIND,small,Forest Materials,ranked
2019-06-01,SHRIPISTON,small,Automobile and Auto Components,ranked
2019-06-01,SHYAMCENT,small,Metals & Mining,no_shares
2019-06-01,SHYAMTEL,small,Services,ranked
2019-06-01,SIEMENS,large,Capital Goods,ranked
2019-06-01,SIGIND,small,Services,no_shares
2019-06-01,SIGMAADV,small,Capital Goods,no_fetch
2019-06-01,SIL,small,Realty,ranked
2019-06-01,SIMBHALS,small,Fast Moving Consumer Goods,ranked
2019-06-01,SIMPLEXINF,small,Construction,ranked
2019-06-01,SIS,small,Consumer Services,ranked
2019-06-01,SITINET,small,"Media, Entertainment & Publication",ranked
2019-06-01,SIYSIL,small,Textiles,ranked
2019-06-01,SKIPPER,small,Capital Goods,ranked
2019-06-01,SMARTLINK,small,Information Technology,ranked
2019-06-01,SMLMAH,small,Capital Goods,no_shares
2019-06-01,SMSPHARMA,small,Healthcare,ranked
2019-06-01,SNOWMAN,small,Services,ranked
2019-06-01,SOBHA,small,Realty,ranked
2019-06-01,SOLARA,small,Healthcare,ranked
2019-06-01,SOLARINDS,large,Chemicals,ranked
2019-06-01,SOMANYCERA,small,Consumer Durables,ranked
2019-06-01,SOMATEX,small,Textiles,ranked
2019-06-01,SOMICONVEY,small,Capital Goods,no_shares
2019-06-01,SONATSOFTW,small,Information Technology,ranked
2019-06-01,SOTL,small,"Oil, Gas & Consumable Fuels",ranked
2019-06-01,SPAL,small,Textiles,ranked
2019-06-01,SPCENET,small,Services,ranked
2019-06-01,SPECIALITY,small,Consumer Services,ranked
2019-06-01,SPENCERS,small,Consumer Services,no_shares
2019-06-01,SPIC,small,Chemicals,ranked
2019-06-01,SPLIL,small,Textiles,ranked
2019-06-01,SPMLINFRA,small,Construction,ranked
2019-06-01,SREEL,small,Consumer Durables,ranked
